"pathway","pval","padj","log2err","ES","NES","size","drug_name","direction","is_candidate"
"GREENBAUM_E2A_TARGETS_UP",0.338020778675622,0.43944967545251,0.0209322963455637,0.65857860898172,1.09992592994261,33,"GREENBAUM_E2A_TARGETS","UP",FALSE
"LEE_BRCAGENIE_PRS_POS",0.338174063166447,0.43944967545251,0.0204206536876808,0.633963376824447,1.08602349609611,55,"LEE_BRCAGENIE_PRS_POS","BOTH",FALSE
"WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT",0.338260605446998,0.43944967545251,0.0203701888847281,0.631035976429155,1.08229200924795,62,"WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT","BOTH",FALSE
"BILANGES_SERUM_RESPONSE_TRANSLATION",0.33901335857789,0.440218580478931,0.0209227130388061,0.659822429800063,1.0999212896422,32,"BILANGES_SERUM_RESPONSE_TRANSLATION","BOTH",FALSE
"LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES",0.340801514673399,0.442330618665284,0.0208415567486796,0.659092956606096,1.09870526081379,32,"LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES","BOTH",FALSE
"SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP",0.341429144921718,0.442935106925472,0.0200940512742669,0.619112688916878,1.06795056950547,86,"SMID_BREAST_CANCER_RELAPSE_IN_BONE","UP",FALSE
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP",0.3417,0.443076398104265,0.0200270913221196,0.602811757140242,1.04466299817912,191,"GAUSSMANN_MLL_AF4_FUSION_TARGETS_A","UP",FALSE
"TAVAZOIE_METASTASIS",0.342063014248445,0.443130686931307,0.0200627577742511,0.618354059728626,1.06674449985447,88,"TAVAZOIE_METASTASIS","BOTH",FALSE
"RATTENBACHER_BOUND_BY_CELF1",0.342065793420658,0.443130686931307,0.0200092969303502,0.592326056647568,1.03014344501303,396,"RATTENBACHER_BOUND_BY_CELF1","BOTH",FALSE
"MOOTHA_MITOCHONDRIA",0.343665633436656,0.44499250974098,0.019938376458257,0.591138675500926,1.02818502034146,435,"MOOTHA_MITOCHONDRIA","BOTH",FALSE
"WHITFIELD_CELL_CYCLE_G1_S",0.344172086043022,0.445437477489928,0.0199251244033963,0.610516243248123,1.05436248516115,124,"WHITFIELD_CELL_CYCLE_G1_S","BOTH",FALSE
"GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP",0.345415046878573,0.446623614489497,0.0219306735573259,0.704065590344599,1.11835626237963,16,"GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT","UP",FALSE
"TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP",0.345415046878573,0.446623614489497,0.0219306735573259,0.704098812097783,1.11840903268431,16,"TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20","UP",FALSE
"CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL",0.346586646661665,0.447926814013376,0.065588721362786,-0.505024474809982,-1.07688835855216,15,"CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL","BOTH",FALSE
"KYNG_DNA_DAMAGE_BY_4NQO_OR_UV",0.346988440478605,0.448234359371795,0.0200048523645377,0.630805424697621,1.0812650434243,58,"KYNG_DNA_DAMAGE_BY_4NQO_OR_UV","BOTH",FALSE
"PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2",0.347685792074216,0.448923231295448,0.0198898554179259,0.623650576706749,1.0727998458046,72,"PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2","BOTH",FALSE
"SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4",0.348,0.449116981132075,0.0197497844171305,0.602593092696923,1.04370617855832,183,"SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4","BOTH",FALSE
"FISCHER_G2_M_CELL_CYCLE",0.348765123487651,0.449892210213208,0.0197150149448115,0.598682784710813,1.03896688450485,233,"FISCHER_G2_M_CELL_CYCLE","BOTH",FALSE
"DAUER_STAT3_TARGETS_DN",0.349534431597258,0.450672104076389,0.0200315439582317,0.637095582159832,1.08570882149354,48,"DAUER_STAT3_TARGETS","DN",FALSE
"AUNG_GASTRIC_CANCER",0.349964143018133,0.451013610597086,0.0200315439582317,0.638798739979189,1.08735501998517,47,"AUNG_GASTRIC_CANCER","BOTH",FALSE
"SABATES_COLORECTAL_ADENOMA_DN",0.350664933506649,0.451703982144158,0.0196328297361647,0.59711643501483,1.03696100328932,249,"SABATES_COLORECTAL_ADENOMA","DN",FALSE
"ABRAMSON_INTERACT_WITH_AIRE",0.351618890492885,0.452719663241663,0.0200582937888236,0.64319983977957,1.0886933141444,42,"ABRAMSON_INTERACT_WITH_AIRE","BOTH",FALSE
"WEI_MIR34A_TARGETS",0.352135213521352,0.453171187297469,0.0195726219787905,0.606491690393672,1.04876807413119,144,"WEI_MIR34A_TARGETS","BOTH",FALSE
"HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP",0.353874128699869,0.455194930006037,0.0196500862615605,0.624850935785998,1.07352022682387,66,"HESS_TARGETS_OF_HOXA9_AND_MEIS1","UP",FALSE
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11",0.354573690011021,0.455880458585598,0.0194956426881947,0.612950466008365,1.05821057119137,99,"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11","BOTH",FALSE
"STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA",0.355934141321747,0.457270194986072,0.0214612774146709,0.699734821682295,1.11147715577248,16,"STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA","BOTH",FALSE
"SCIBETTA_KDM5B_TARGETS_UP",0.355988857938719,0.457270194986072,0.0210575676936249,0.688626201265053,1.10925109776121,19,"SCIBETTA_KDM5B_TARGETS","UP",FALSE
"HORTON_SREBF_TARGETS",0.356288076588338,0.457439782987185,0.020676147112599,0.67405775096039,1.10127734056571,23,"HORTON_SREBF_TARGETS","BOTH",FALSE
"OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP",0.357350145101571,0.458588178704455,0.0193599685520598,0.610622962710325,1.05427106649844,115,"OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP","UP",FALSE
"GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_DN",0.358020698576973,0.459233301128269,0.0204620983829335,0.668114422889079,1.09869619387208,25,"GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT","DN",FALSE
"ROSS_AML_OF_FAB_M7_TYPE",0.358189350308174,0.459234331041783,0.0194700896057285,0.623571178475186,1.07109003697861,65,"ROSS_AML_OF_FAB_M7_TYPE","BOTH",FALSE
"CHANG_IMMORTALIZED_BY_HPV31_DN",0.358438646555238,0.459338705843153,0.019589794126383,0.63116257329388,1.07856844168627,52,"CHANG_IMMORTALIZED_BY_HPV31","DN",FALSE
"GAVIN_PDE3B_TARGETS",0.359646249590567,0.460670477003647,0.0205872813039267,0.675694569579421,1.10061383344909,22,"GAVIN_PDE3B_TARGETS","BOTH",FALSE
"WEBER_METHYLATED_IN_COLON_CANCER",0.360184248960791,0.461143708543156,0.0210044115612931,0.690257991086541,1.10676525749852,18,"WEBER_METHYLATED_IN_COLON_CANCER","BOTH",FALSE
"DAIRKEE_CANCER_PRONE_RESPONSE_BPA",0.360926134617355,0.46169416125066,0.019564044890536,0.635793108101274,1.08223887196211,47,"DAIRKEE_CANCER_PRONE_RESPONSE_BPA","BOTH",FALSE
"HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR",0.36095168527601,0.46169416125066,0.0198415255020423,0.649523597000593,1.0889557516468,35,"HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR","BOTH",FALSE
"VANASSE_BCL2_TARGETS_UP",0.362621308567254,0.463613037495331,0.0197715654337766,0.64900508413754,1.088086441329,35,"VANASSE_BCL2_TARGETS","UP",FALSE
"RIGGINS_TAMOXIFEN_RESISTANCE_DN",0.364063593640636,0.465023608401172,0.0190682887565915,0.597361837522886,1.03628465738445,215,"RIGGINS_TAMOXIFEN_RESISTANCE","DN",FALSE
"MATZUK_SPERMATOZOA",0.364064535524602,0.465023608401172,0.0191012766955796,0.611866992622685,1.05616411635165,97,"MATZUK_SPERMATOZOA","BOTH",FALSE
"KONG_E2F3_TARGETS",0.365222623345367,0.466285159810044,0.0190641714529698,0.613072251836002,1.05774118436085,93,"KONG_E2F3_TARGETS","BOTH",FALSE
"MURAKAMI_UV_RESPONSE_24HR",0.366910587697233,0.468037836045243,0.0209899544518708,0.696083974567172,1.10567805439587,16,"MURAKAMI_UV_RESPONSE_24HR","BOTH",FALSE
"CHOI_ATL_STAGE_PREDICTOR",0.366937557864417,0.468037836045243,0.019376846276322,0.63771206802727,1.08060167182764,44,"CHOI_ATL_STAGE_PREDICTOR","BOTH",FALSE
"XU_CREBBP_TARGETS_UP",0.368762365355023,0.470146240266236,0.0203062603431883,0.67713030065126,1.09890498609075,21,"XU_CREBBP_TARGETS","UP",FALSE
"MUELLER_PLURINET",0.369263073692631,0.470401991358323,0.0188559870045363,0.592636168191728,1.02999579020118,289,"MUELLER_PLURINET","BOTH",FALSE
"VALK_AML_CLUSTER_3",0.369306826548859,0.470401991358323,0.0196155974069712,0.65053559136255,1.08444016798044,32,"VALK_AML_CLUSTER_3","BOTH",FALSE
"LANDIS_ERBB2_BREAST_TUMORS_65_DN",0.371392853422231,0.472838923668323,0.019385293820482,0.645217852083911,1.08330007564793,36,"LANDIS_ERBB2_BREAST_TUMORS_65","DN",FALSE
"LUI_TARGETS_OF_PAX8_PPARG_FUSION",0.371917305068738,0.4732863937991,0.0194743447692174,0.648263406651266,1.08269798120402,33,"LUI_TARGETS_OF_PAX8_PPARG_FUSION","BOTH",FALSE
"WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR",0.372237223722372,0.473460941774615,0.0187391509567362,0.603300627633278,1.04315407740419,143,"WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR","BOTH",FALSE
"LEIN_MIDBRAIN_MARKERS",0.372400565313951,0.473460941774615,0.0188721891660856,0.620005864749862,1.06573840021498,68,"LEIN_MIDBRAIN_MARKERS","BOTH",FALSE
"MCCABE_HOXC6_TARGETS_DN",0.373865899535295,0.475103158907835,0.0201974390457777,0.678179667712164,1.09655500606685,20,"MCCABE_HOXC6_TARGETS","DN",FALSE
"KORKOLA_YOLK_SAC_TUMOR_UP",0.375857490595264,0.477412300031868,0.0201164527929248,0.677591240290483,1.09560357230133,20,"KORKOLA_YOLK_SAC_TUMOR","UP",FALSE
"NUTT_GBM_VS_AO_GLIOMA_DN",0.376813085073552,0.478228456400353,0.018978023522324,0.634386761461621,1.07496694729547,44,"NUTT_GBM_VS_AO_GLIOMA","DN",FALSE
"PACHER_TARGETS_OF_IGF1_AND_IGF2_UP",0.376849616958757,0.478228456400353,0.0192759250511193,0.646618135977169,1.07995013022384,33,"PACHER_TARGETS_OF_IGF1_AND_IGF2","UP",FALSE
"THEODOROU_MAMMARY_TUMORIGENESIS",0.377573131094258,0.478924472264205,0.0197280419645853,0.664286721452567,1.08913610281391,24,"THEODOROU_MAMMARY_TUMORIGENESIS","BOTH",FALSE
"MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP",0.377770498962769,0.47895277347643,0.0198371412967454,0.669619520713751,1.09071841158031,22,"MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP","BOTH",FALSE
"BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_UP",0.378375675135027,0.47949784491405,0.0184969264833752,0.60333018333937,1.04265209160847,133,"BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION","UP",FALSE
"LUI_THYROID_CANCER_CLUSTER_3",0.379031399680681,0.48010643959553,0.0194022063147113,0.655211548783387,1.08508555120867,28,"LUI_THYROID_CANCER_CLUSTER_3","BOTH",FALSE
"OUILLETTE_CLL_13Q14_DELETION_DN",0.379591836734694,0.480593829387377,0.018747173343973,0.627056511935841,1.07089718293495,51,"OUILLETTE_CLL_13Q14_DELETION","DN",FALSE
"VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN",0.380081300813008,0.480990952370208,0.0194361011621869,0.656903032271037,1.08582535721313,27,"VANDESLUIS_COMMD1_TARGETS_GROUP_3","DN",FALSE
"STEIN_ESR1_TARGETS",0.381359340438367,0.482367310587913,0.018457664146185,0.614689487293786,1.05856883448071,78,"STEIN_ESR1_TARGETS","BOTH",FALSE
"HOFMANN_CELL_LYMPHOMA_DN",0.381521513198919,0.482367310587913,0.0189453625516487,0.641119916818401,1.07833367662908,37,"HOFMANN_CELL_LYMPHOMA","DN",FALSE
"MCCABE_BOUND_BY_HOXC6",0.382261773822618,0.483080006087151,0.0183406145993195,0.588784351469879,1.02370328718303,364,"MCCABE_BOUND_BY_HOXC6","BOTH",FALSE
"HORIUCHI_WTAP_TARGETS_DN",0.384761523847615,0.486014556439093,0.0182439058894945,0.59026137128034,1.02613919415247,307,"HORIUCHI_WTAP_TARGETS","DN",FALSE
"SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN",0.385626946591302,0.486882937643656,0.0203610357742636,0.69516111106322,1.09716494496093,15,"SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS","DN",FALSE
"TERAO_AOX4_TARGETS_HG_UP",0.386361191782295,0.487584972655148,0.019271737884772,0.656949696127692,1.08251471633456,26,"TERAO_AOX4_TARGETS_HG","UP",FALSE
"BENPORATH_NOS_TARGETS",0.3878,0.48917510373444,0.0181288354275764,0.598051712892802,1.03525442930601,170,"BENPORATH_NOS_TARGETS","BOTH",FALSE
"WU_HBX_TARGETS_1_DN",0.388437019125082,0.48975284991992,0.0195169775413431,0.670301977038921,1.08782339831211,21,"WU_HBX_TARGETS_1","DN",FALSE
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN",0.38887667619257,0.490081338582621,0.0194999066997947,0.670229563232194,1.08770587899094,21,"GAUSSMANN_MLL_AF4_FUSION_TARGETS_C","DN",FALSE
"GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN",0.389438943894389,0.490563973524424,0.0180678946869229,0.599283877355636,1.03687357077767,154,"GARCIA_TARGETS_OF_FLI1_AND_DAX1","DN",FALSE
"LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN",0.389852866565195,0.49085938468586,0.0182670477184187,0.621239631506152,1.06417022583103,56,"LANDIS_ERBB2_BREAST_PRENEOPLASTIC","DN",FALSE
"DELPUECH_FOXO3_TARGETS_DN",0.392089691684833,0.493448664420287,0.0185205435068886,0.636708649732464,1.07246334071278,38,"DELPUECH_FOXO3_TARGETS","DN",FALSE
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP",0.392658041443147,0.493745908538296,0.018695120364017,0.6438915190527,1.07336452663594,32,"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW","UP",FALSE
"AIYAR_COBRA1_TARGETS_DN",0.39268680445151,0.493745908538296,0.018807507340403,0.648720132576483,1.0768739389972,29,"AIYAR_COBRA1_TARGETS","DN",FALSE
"WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP",0.393978795759152,0.495142850343151,0.0178980707780776,0.600974008746171,1.03854102416841,132,"WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2","UP",FALSE
"NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON",0.394230769230769,0.495232040686586,0.22623238004642,-0.344648352702215,-1.01608355551099,67,"NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON","BOTH",FALSE
"JAZAG_TGFB1_SIGNALING_DN",0.39496242988676,0.495923454873876,0.0186991166920631,0.646585314552261,1.07430285403631,30,"JAZAG_TGFB1_SIGNALING","DN",FALSE
"LIU_VMYB_TARGETS_UP",0.395176623636546,0.495964790031921,0.0178606421248588,0.602865823815878,1.0409770894332,119,"LIU_VMYB_TARGETS","UP",FALSE
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_DN",0.396547908829387,0.497457624281157,0.0193052751140165,0.671119740250293,1.08513974375606,20,"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS","DN",FALSE
"SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN",0.396921694191664,0.497698329655542,0.0195212489559016,0.67848428371198,1.08788719966741,18,"SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE","DN",FALSE
"BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN",0.398079084499847,0.498898436512004,0.0180602979087825,0.623952682619598,1.06390917453113,49,"BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS","DN",FALSE
"BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2",0.39824348879467,0.498898436512004,0.0178756002125517,0.613878755385386,1.05520640994957,68,"BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2","BOTH",FALSE
"ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN",0.400020785699439,0.500895592527993,0.0182400530848171,0.63590531279074,1.06956295685294,37,"ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL","DN",FALSE
"JI_METASTASIS_REPRESSED_BY_STK11",0.400388098318241,0.501126183439481,0.0187712717045537,0.654512487764197,1.07632817749791,25,"JI_METASTASIS_REPRESSED_BY_STK11","BOTH",FALSE
"MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED",0.402289730219905,0.503276041098152,0.0194530836505164,0.68016915378036,1.08527448203235,17,"MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED","BOTH",FALSE
"WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK",0.402540254025403,0.503359293881856,0.0175797627077923,0.598344657221913,1.03470162195327,145,"WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK","BOTH",FALSE
"LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_UP",0.402975420439845,0.503673252774516,0.018675158011353,0.653583949234593,1.07480122086685,25,"LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2","UP",FALSE
"MODY_HIPPOCAMPUS_PRENATAL",0.404310167044751,0.50506679135829,0.0179657247063618,0.628759200221311,1.06425078980479,42,"MODY_HIPPOCAMPUS_PRENATAL","BOTH",FALSE
"MOHANKUMAR_HOXA1_TARGETS_UP",0.404459554044596,0.50506679135829,0.0175068739488088,0.585469428999107,1.01824900245588,391,"MOHANKUMAR_HOXA1_TARGETS","UP",FALSE
"GRABARCZYK_BCL11B_TARGETS_DN",0.405190839694656,0.505749150275812,0.0177416134041926,0.618666743688914,1.05836480203595,54,"GRABARCZYK_BCL11B_TARGETS","DN",FALSE
"LI_STAD_HAZARD_RATIO_HIGH",0.405614108316811,0.505901178956028,0.0180945197619621,0.636513207142701,1.06714324332171,35,"LI_STAD_HAZARD_RATIO_HIGH","BOTH",FALSE
"OUYANG_PROSTATE_CANCER_PROGRESSION_DN",0.405682451253482,0.505901178956028,0.0190682887565915,0.670897083195083,1.08069272509789,19,"OUYANG_PROSTATE_CANCER_PROGRESSION","DN",FALSE
"MOSERLE_IFNA_RESPONSE",0.406130268199234,0.506228890110753,0.0981470491928706,-0.395215976671458,-1.01093641729785,31,"MOSERLE_IFNA_RESPONSE","BOTH",FALSE
"STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP",0.40656262505002,0.506537041045927,0.0174380160302097,0.600000997315866,1.03623057158373,126,"STEARMAN_LUNG_CANCER_EARLY_VS_LATE","UP",FALSE
"PULVER_FOREY_PERTURB_ACCUMULATION_M_EG1",0.407459254074593,0.507423085638637,0.0173983211326895,0.588396669495123,1.02258855142213,284,"PULVER_FOREY_PERTURB_ACCUMULATION_M_EG1","BOTH",FALSE
"LEE_LIVER_CANCER_ACOX1_DN",0.408,0.507865332120109,0.202498775969141,-0.335604978327637,-1.00128055421361,62,"LEE_LIVER_CANCER_ACOX1","DN",FALSE
"PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP",0.408347720117802,0.508067013298002,0.0175943909926015,0.617211356452171,1.0573261164107,55,"PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED","UP",FALSE
"SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN",0.410014076010456,0.509908414529368,0.0173875167597753,0.608746108469544,1.04833362511906,78,"SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE","DN",FALSE
"WENG_POR_DOSAGE",0.410621761658031,0.510432139889311,0.0798002089527527,-0.42209889096167,-1.01658949264461,24,"WENG_POR_DOSAGE","BOTH",FALSE
"MCBRYAN_PUBERTAL_BREAST_5_6WK_DN",0.412123637091127,0.51206642646745,0.0172372117319433,0.598229336999376,1.03327060723466,129,"MCBRYAN_PUBERTAL_BREAST_5_6WK","DN",FALSE
"WATANABE_COLON_CANCER_MSI_VS_MSS_DN",0.4126228345659,0.512453960677396,0.0174055291589471,0.614775022640959,1.0541534080077,59,"WATANABE_COLON_CANCER_MSI_VS_MSS","DN",FALSE
"KAAB_HEART_ATRIUM_VS_VENTRICLE_DN",0.414358564143586,0.514376148592037,0.0171521126609418,0.588903667221053,1.02261803186034,247,"KAAB_HEART_ATRIUM_VS_VENTRICLE","DN",FALSE
"BAKKER_FOXO3_TARGETS_UP",0.415647921760391,0.51552024090868,0.017380318947709,0.617329193455953,1.05552283754054,53,"BAKKER_FOXO3_TARGETS","UP",FALSE
"KRASNOSELSKAYA_ILF3_TARGETS_DN",0.415657036346692,0.51552024090868,0.017620031298929,0.627625236706427,1.05922300337011,40,"KRASNOSELSKAYA_ILF3_TARGETS","DN",FALSE
"LI_WILMS_TUMOR",0.417017039167958,0.516972641215918,0.0185521028140741,0.66387287334117,1.07342221731604,20,"LI_WILMS_TUMOR","BOTH",FALSE
"WANG_RESPONSE_TO_BEXAROTENE_DN",0.417881852048962,0.517810121017192,0.0179468953469836,0.643099529962749,1.06502702714473,28,"WANG_RESPONSE_TO_BEXAROTENE","DN",FALSE
"BROWNE_HCMV_INFECTION_20HR_DN",0.421284697865518,0.521790372729767,0.0169418099085665,0.601066968662539,1.03742552060488,96,"BROWNE_HCMV_INFECTION_20HR","DN",FALSE
"GALE_APL_WITH_FLT3_MUTATED_UP",0.42496194824962,0.526093732088339,0.0169975540823652,0.612461092842598,1.04913824458667,57,"GALE_APL_WITH_FLT3_MUTATED","UP",FALSE
"NICK_RESPONSE_TO_PROC_TREATMENT_DN",0.425298483381736,0.526093732088339,0.0178419695072262,0.644078760531472,1.06130612566464,26,"NICK_RESPONSE_TO_PROC_TREATMENT","DN",FALSE
"DASU_IL6_SIGNALING_SCAR_UP",0.425336014393057,0.526093732088339,0.0176017114876999,0.637587698795,1.05935329661519,30,"DASU_IL6_SIGNALING_SCAR","UP",FALSE
"YANG_BREAST_CANCER_ESR1_UP",0.426926298157454,0.527573098208865,0.0173875167597753,0.630534795862972,1.05510716817061,34,"YANG_BREAST_CANCER_ESR1","UP",FALSE
"NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER",0.427037334403854,0.527573098208865,0.0167657207044395,0.60128805586644,1.03720361930042,86,"NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER","BOTH",FALSE
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN",0.427110530896432,0.527573098208865,0.0179468953469836,0.651653442020915,1.0646731212226,23,"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN","DN",FALSE
"RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN",0.428653098559341,0.529239565730306,0.0186313535446168,0.675040107381601,1.07225142344783,16,"RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY","DN",FALSE
"CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY",0.429075738125802,0.529522426482722,0.0176310359497737,0.641525396646713,1.06040695316474,27,"CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY","BOTH",FALSE
"GRYDER_PAX3FOXO1_TOP_ENHANCERS",0.43035696430357,0.530645178826948,0.0165987692037546,0.582454659166276,1.0129226464896,425,"GRYDER_PAX3FOXO1_TOP_ENHANCERS","BOTH",FALSE
"FIGUEROA_AML_METHYLATION_CLUSTER_4_UP",0.430373410751827,0.530645178826948,0.0166157068450855,0.598248645686297,1.03314086489894,104,"FIGUEROA_AML_METHYLATION_CLUSTER_4","UP",FALSE
"FARMER_BREAST_CANCER_CLUSTER_7",0.431308093402856,0.531558082680277,0.0184107122511192,0.670160190233527,1.06930423011988,17,"FARMER_BREAST_CANCER_CLUSTER_7","BOTH",FALSE
"KIM_MYCN_AMPLIFICATION_TARGETS_UP",0.431799919646444,0.531878405318784,0.0166157068450855,0.601754090508946,1.03715497784046,83,"KIM_MYCN_AMPLIFICATION_TARGETS","UP",FALSE
"BORCZUK_MALIGNANT_MESOTHELIOMA_UP",0.431956804319568,0.531878405318784,0.0165447167287271,0.58448735843607,1.01605196847105,305,"BORCZUK_MALIGNANT_MESOTHELIOMA","UP",FALSE
"CHIBA_RESPONSE_TO_TSA_DN",0.43251264014069,0.532323249403927,0.0179130735139796,0.656152482650684,1.0648603882106,21,"CHIBA_RESPONSE_TO_TSA","DN",FALSE
"LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP",0.434986072423398,0.535126750966914,0.0180299567810725,0.66212491363172,1.06656236133881,19,"LANDIS_ERBB2_BREAST_PRENEOPLASTIC","UP",FALSE
"IKEDA_MIR30_TARGETS_UP",0.436749399519616,0.537054542510413,0.0163972193951681,0.596338650262346,1.02969424255623,114,"IKEDA_MIR30_TARGETS","UP",FALSE
"BILANGES_RAPAMYCIN_SENSITIVE_GENES",0.437233045108866,0.537187593544078,0.0169661682065131,0.625281707796051,1.04982792892196,36,"BILANGES_RAPAMYCIN_SENSITIVE_GENES","BOTH",FALSE
"DAWSON_METHYLATED_IN_LYMPHOMA_TCL1",0.437250281733429,0.537187593544078,0.0167212171262563,0.615536048205234,1.04775756448674,47,"DAWSON_METHYLATED_IN_LYMPHOMA_TCL1","BOTH",FALSE
"NAKAMURA_METASTASIS_MODEL_DN",0.438474329661193,0.538449625652165,0.0168897685092836,0.624371924990737,1.05016433867854,37,"NAKAMURA_METASTASIS_MODEL","DN",FALSE
"TOMLINS_PROSTATE_CANCER_UP",0.439681060370716,0.53968926925719,0.0167966209516589,0.621456467170382,1.04881216866665,40,"TOMLINS_PROSTATE_CANCER","UP",FALSE
"WILLIAMS_ESR1_TARGETS_UP",0.439947780678851,0.539774496832886,0.0175105084356887,0.647176889340401,1.05735931758504,23,"WILLIAMS_ESR1_TARGETS","UP",FALSE
"MATZUK_MALE_REPRODUCTION_SERTOLI",0.440845070422535,0.540632950549555,0.0174199575018535,0.644402808239108,1.05653528896858,24,"MATZUK_MALE_REPRODUCTION_SERTOLI","BOTH",FALSE
"GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP",0.441110035495321,0.540715527381361,0.0173049870197193,0.639597777577871,1.05392240965181,26,"GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID","UP",FALSE
"NELSON_RESPONSE_TO_ANDROGEN_DN",0.441509861709363,0.540963269877661,0.0180640957218804,0.666522122070303,1.06349934685003,17,"NELSON_RESPONSE_TO_ANDROGEN","DN",FALSE
