"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
1.75953570833332,11.251647531746,9.14249165769128,3.74150806714457e-13,1.19837625307512e-10,19.6909083238866,"NAGS","Up"
-0.899548558333356,13.2075604920635,-9.11332470704359,4.20085652260985e-13,1.3251156355184e-10,19.5781268567387,"SRF","Down"
-1.36318478333335,11.5281073253968,-9.1026234425955,4.38324775499146e-13,1.36201246285324e-10,19.5367319823795,"RGS1","Down"
-1.41283624583335,12.582506015873,-9.05664917824399,5.26179871167141e-13,1.59453490690549e-10,19.3587988720268,"KCNK1","Down"
-2.17872080000002,11.7223677222222,-9.05555498379051,5.28473550970166e-13,1.59453490690549e-10,19.3545621906556,"SPSB1","Down"
-1.28890068333335,11.814750484127,-9.02695220791719,5.92128233623912e-13,1.76107395654518e-10,19.2437832559702,"CDH19","Down"
-0.836908983333354,13.6348243333333,-8.98516857766101,6.9921714833096e-13,2.05028194522567e-10,19.0818521843612,"TSC22D2","Down"
-2.09723368750001,9.95518234920635,-8.97342065545456,7.32689212419551e-13,2.11859121018926e-10,19.0363019364455,"ARL14","Down"
-3.23502188750002,10.6141410079365,-8.94306908921907,8.26806911712502e-13,2.32744894130023e-10,18.9185766612692,"IL1RL1","Down"
-2.33723297083335,10.0682886031746,-8.94292575357294,8.27279031923807e-13,2.32744894130023e-10,18.9180205561602,"FOSL1","Down"
1.24184070833331,12.9879371507937,8.93603056449059,8.50313062186455e-13,2.33481520935677e-10,18.8912674031849,"RAB26","Up"
-0.799727783333354,13.4650352063492,-8.93398959122755,8.5725384068909e-13,2.33481520935677e-10,18.8833478770003,"PTPN1","Down"
-1.55021225416668,12.4905673174603,-8.93069542615882,8.68576570715202e-13,2.33481520935677e-10,18.8705650490269,"SLC2A3","Down"
-0.692371400000017,13.813195484127,-8.92891557416797,8.74756646956281e-13,2.33481520935677e-10,18.8636581328608,"ADRB2","Down"
-0.676202737500018,12.5075373174603,-8.92138030340337,9.01413827016162e-13,2.37551069172778e-10,18.8344143594527,"CSRNP2","Down"
-0.75122654166668,13.3287185634921,-8.9178056396339,9.14343482942449e-13,2.37946462142236e-10,18.8205400786531,"ADM","Down"
1.08480005416665,10.8818323015873,8.91459851218801,9.26102140269513e-13,2.38031116768778e-10,18.8080915998244,"CCDC121","Up"
-0.977526508333346,14.133149531746,-8.84889958252906,1.20338016841305e-12,3.05526484465747e-10,18.5529354212245,"SGK1","Down"
-0.871882520833351,14.0670852301587,-8.79674352737624,1.48176808493703e-12,3.71673852533784e-10,18.3501838265841,"NFIL3","Down"
